,track,artist,duration (ms),popularity,uri,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time signature,labels
55,a wild place,Elois Jacq,126000,45,spotify:track:2UJttBzaAe8bCjuNSIi35b,0.358,0.0349,5,-30.634,0.0444,0.994,0.915,0.117,0.133,81.215,3,3
56,Ice Breccia,Herbe Matin,115182,44,spotify:track:1p3eTyZ2IJ8YeuxGI876v0,0.372,0.0122,5,-31.321,0.0396,0.993,0.945,0.106,0.624,137.375,4,3
57,Reflections,Aquilegia,113986,65,spotify:track:6jkQJB7iKoYFZanJuXlnUf,0.316,0.0319,6,-29.428,0.0511,0.992,0.92,0.0926,0.223,175.256,4,3
58,Aftonstjärna,Christian Peterson-Bergling,177624,46,spotify:track:438tqm4eZnhsomXZPu2s2T,0.378,0.0665,3,-25.746,0.0333,0.988,0.963,0.111,0.229,112.844,4,3
59,am ersten Tag,Hugo Vanbrooke,130190,56,spotify:track:2gwhISMkdlhEqEP60P93Z1,0.238,0.026,3,-32.656,0.0466,0.988,0.914,0.101,0.169,64.118,3,3
60,Poesia,Fernando Alegre,125248,66,spotify:track:7F6hlMdM7OrUw8C1W4pjAC,0.641,0.0114,6,-27.475,0.0458,0.996,0.964,0.106,0.483,80.989,3,3
61,Eclipsis,Ryley Moss,146079,63,spotify:track:2vcdqUMFMbKYvqzBYsVZDn,0.375,0.0141,11,-26.919,0.0365,0.991,0.94,0.0915,0.0443,107.309,4,3
62,Inside 内,Li Zemin,116718,63,spotify:track:1fFH5FN5xZx2WT2dBXm4qx,0.283,0.0329,1,-28.74,0.0341,0.975,0.899,0.109,0.192,139.106,3,3
63,Det skal nok gå,Alida Sørby,123000,47,spotify:track:6i17OjR0ZQYh5RkHexzDMR,0.422,0.0921,10,-25.712,0.0441,0.992,0.968,0.0911,0.435,87.058,4,3
64,Morning Stroll,Felicia Frank,164461,49,spotify:track:4RojRunkpA8Hmk4hJHCeZw,0.476,0.00551,8,-26.47,0.112,0.996,0.958,0.104,0.334,75.273,3,3
65,Delightful,Richard Mahees,117800,63,spotify:track:6WRGJsfwcYjyOtzgpyizPV,0.433,0.0443,6,-23.394,0.0365,0.944,0.928,0.106,0.115,90.192,4,3
66,Vem är inte rädd ibland,Amélie Blumenthal,97562,45,spotify:track:3ay0zjicGYoJLyXl1y4c4M,0.571,0.0391,9,-26.553,0.0531,0.993,0.907,0.116,0.267,116.076,4,3
67,Seaton Village,Sarah Spring,97997,46,spotify:track:2KGbpaUiTahJzRr2igPhZ6,0.505,0.0939,5,-27.887,0.0338,0.994,0.933,0.109,0.418,119.587,3,3
68,Me Time,Jakob München,116206,65,spotify:track:15ErabbOFwo4gEknWytsAG,0.723,0.253,3,-25.567,0.0562,0.992,0.953,0.0956,0.19,86.956,4,3
69,The Goodbyes We Never Said,Yichu Ann Chen,114972,49,spotify:track:1EFoFLPtWaKdBeDTdce8nQ,0.507,0.027,6,-28.869,0.0591,0.984,0.951,0.105,0.411,63.721,4,3
70,Vardo,Ama Hemmah,148941,47,spotify:track:0pc9BoEkAuNoAcHyQcZ28E,0.277,0.0453,5,-28.917,0.0372,0.993,0.932,0.0927,0.184,89.635,4,3
71,Remember,Jan Os,143931,45,spotify:track:41RfvRLI3FvwqERqGKi8Q1,0.358,0.0425,9,-29.679,0.043,0.994,0.864,0.0886,0.266,117.844,4,3
72,Hiemalis,Franz Ewer,167624,50,spotify:track:0UcRrIl4Ti4xSdp314ZASI,0.473,0.0309,7,-30.664,0.0493,0.982,0.923,0.124,0.209,116.612,4,3
73,Clement,Miran,147666,46,spotify:track:7eItBb98RqIZQ8QZPS6GcM,0.249,0.067,2,-26.836,0.0377,0.991,0.942,0.0925,0.226,159.4,4,3
74,In the shell of night,Kathrin Holtz,167730,45,spotify:track:2ssG2QnW8tai39jGqJxbW1,0.421,0.0298,4,-29.533,0.0391,0.994,0.963,0.0814,0.17,97.572,4,3
75,Dreamy,Hania Rani,179800,59,spotify:track:4tqAHq4q1M9m9AOhaWqNKn,0.495,0.0696,7,-31.384,0.0296,0.96,0.898,0.119,0.276,95.193,3,3
76,Starlight,Kyūka,78146,48,spotify:track:0XruVtUJE0kObhzzUMVZKa,0.538,0.0366,7,-28.928,0.0455,0.991,0.928,0.114,0.435,126.176,3,3
77,But A Whisper,Vaughn Harrison,147623,57,spotify:track:2t9nX7l0xqCmAXML9ozYuw,0.215,0.0469,3,-28.132,0.0426,0.987,0.902,0.11,0.378,88.342,4,3
78,For the Fallen,Aiden Kelly,172948,45,spotify:track:3yPi2t6916SjRPrb9ZcFK7,0.334,0.0168,0,-28.45,0.0422,0.994,0.95,0.0955,0.414,151.313,4,3
79,Gratitude,Eadgar Évariste,114437,46,spotify:track:5t4wYNhdJDzxVlMjri5sOn,0.536,0.0409,0,-30.8,0.0542,0.992,0.946,0.107,0.282,73.439,4,3
80,Follow the Light,Aquilegia,113062,48,spotify:track:5ZBKGYQu4Z0U69UE2MNNMN,0.415,0.0335,0,-29.673,0.0316,0.992,0.952,0.105,0.365,83.678,4,3
81,Twilight,Matt Stewart-Evans,128500,44,spotify:track:7hpSoEf1bBMtJyFiq8xQyp,0.402,0.0189,3,-31.931,0.0356,0.994,0.89,0.098,0.111,134.631,3,3
82,Nebula,Luca Bissette,161117,50,spotify:track:5qta8Dii3ZWGxZDA6LZmYb,0.412,0.0454,9,-29.298,0.036,0.994,0.93,0.0883,0.144,61.645,5,3
83,Himlen,Andrea Azzola,121504,53,spotify:track:08athgGdqnRmET0kInHb8n,0.569,0.0719,7,-25.977,0.0499,0.995,0.95,0.198,0.367,83.179,4,3
84,With Fewer Tensions,Douglas Simmons,193622,46,spotify:track:0Sd9ECo0muEWnz9CTP1TAT,0.455,0.0168,8,-22.268,0.0628,0.99,0.915,0.106,0.0842,141.818,4,3
85,Aquaterra,Thalia Havenstein,127923,45,spotify:track:1eSt1uhXWcriWYOGZahU9i,0.21,0.0161,4,-30.355,0.0352,0.989,0.929,0.109,0.207,82.636,4,3
86,Unchanged,Donnie Harman,146430,44,spotify:track:0q4JUAatgC3sES0zcFc38T,0.517,0.0456,7,-23.8,0.0615,0.996,0.973,0.117,0.326,85.122,4,3
87,Okra,Ever So Blue,193186,45,spotify:track:1so7IJIPEpxEFefMYGa0ia,0.477,0.0908,7,-26.326,0.0332,0.994,0.927,0.101,0.095,119.61,3,3
88,Ikigai,Violet Mar,180020,61,spotify:track:2StQJ41DNRKRHNfGbKexPM,0.333,0.072,2,-28.261,0.0354,0.992,0.956,0.105,0.271,104.058,4,3
89,Encercler,Les Rêveries,108334,51,spotify:track:1d30t4z4DuJelbpdfI63Dy,0.309,0.109,4,-23.537,0.0294,0.982,0.934,0.0997,0.148,93.719,3,3
90,Australia,Aquilegia,142792,46,spotify:track:5wN9u0f98S84bJNduSYdFG,0.402,0.0206,2,-26.297,0.0368,0.985,0.933,0.093,0.448,142.409,4,3
91,Yasashii,Asahi Haru,134740,55,spotify:track:2Zq0snCBJhOzT61Lhroxr6,0.583,0.015,11,-31.7,0.0518,0.989,0.943,0.0918,0.265,126.332,4,3
92,If You Should Go,Nora Gray,127538,64,spotify:track:4EQRrRdoQ8vC4ULe8Kygpw,0.611,0.0126,7,-26.619,0.0671,0.996,0.94,0.107,0.263,68.395,4,3
93,Iris,Carl Fredman,145124,48,spotify:track:0D5YPSKMbCvMdlMQpzdSzz,0.427,0.0306,0,-29.722,0.0426,0.994,0.938,0.0976,0.534,107.206,4,3
94,quiet dream,Shingo Mimura,129028,44,spotify:track:45eijXxK33ulZc8WByHYUu,0.4,0.0519,10,-28.729,0.0415,0.991,0.956,0.109,0.117,76.941,1,3
95,Connected,"A. Blomqvist, Cameron Segal",125000,48,spotify:track:1y9latq5huZUKyxCiiauHX,0.357,0.0358,4,-25.535,0.036,0.981,0.879,0.0854,0.143,104.108,1,3
96,Retrospect,Martin Rapide,169874,47,spotify:track:5iSifjMixcgREH6uzunq1P,0.389,0.0239,0,-27.087,0.044,0.992,0.943,0.111,0.279,139.879,4,3
97,Searching for peace,Macan Moreira,185974,43,spotify:track:1oTDH6fYxlZT0MitUs0HPb,0.268,0.0366,7,-28.847,0.0542,0.992,0.897,0.126,0.217,172.393,3,3
98,Rêveuse,Antoine Stavelot,147874,44,spotify:track:3IrhvylMyORrBvLbqVR1KM,0.391,0.0774,7,-28.964,0.0401,0.984,0.947,0.106,0.217,72.253,4,3
99,Je t'ai vu,Projet Calmant,180030,62,spotify:track:7wvLqTxF6Nm4k579lboPC8,0.405,0.0413,2,-30.36,0.0465,0.994,0.951,0.0911,0.417,136.131,4,3
100,Cygne Noir,North Connolly,178634,62,spotify:track:5BxHusXv0AvPFlm0wGbYv3,0.463,0.0669,0,-29.032,0.0641,0.996,0.909,0.101,0.23,71.55,1,3
101,Ride your wave,San Fiore,164646,44,spotify:track:0X5m41yl6i5wTJ4PlCeZRa,0.373,0.055,8,-24.644,0.0355,0.993,0.899,0.104,0.204,91.564,4,3
102,Malva,Henrik Dressler,112000,43,spotify:track:5YE0sudIKFKYUeACTJaw4Q,0.436,0.035,2,-19.483,0.0413,0.993,0.967,0.118,0.285,93.042,4,3
103,Son's and Daughter's,Meyer Wilen,154261,53,spotify:track:4CTmMZznjMORw49F4HK8u5,0.452,0.0222,0,-24.859,0.0337,0.915,0.867,0.112,0.038,56.316,4,3
104,Motlys,Ole-Bjørn Talstad,123000,45,spotify:track:6mBfuXtEriT243sxpCI7I6,0.259,0.0934,4,-28.099,0.0486,0.97,0.941,0.0974,0.205,181.815,4,3
1948,Morrow,070 Shake,246640,0,spotify:track:6C7BEl8GiJVZbqbsRktedx,0.742,0.663,0,-6.944,0.0355,0.0488,0.0192,0.144,0.161,100.039,4,0
1949,Dude (I Totally Miss You),Tenacious D,173640,46,spotify:track:49E5m0yZWoxb7Yms94Ik8B,0.627,0.478,4,-7.141,0.038,0.17,6.92e-05,0.301,0.378,129.962,3,0
1950,The Way I See Things,Emmanuel Nwamadi,140042,24,spotify:track:4OoF5CUuXnBmpufUiB4Z9b,0.448,0.0868,2,-15.931,0.049,0.936,0.0,0.109,0.326,138.636,4,0
1951,Memories,Chaos Chaos,208196,0,spotify:track:6M06BGVodJ0lxMA5gH7H4C,0.613,0.321,1,-9.293,0.0282,0.496,4.73e-05,0.172,0.113,120.066,4,0
1952,Californication,Red Hot Chili Peppers,329733,84,spotify:track:48UPSzbZjgc449aqz8bxox,0.592,0.767,9,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,4,0
1953,Ayayay,"Bratia Stereo, Tony Tonite",182977,43,spotify:track:358g67riH0wCKQBK9FvjjQ,0.653,0.663,6,-5.51,0.0399,0.0951,0.03,0.116,0.343,80.129,4,0
1954,The Night We Met,Lord Huron,208211,85,spotify:track:3hRV0jL3vUpRrcy398teAU,0.544,0.369,2,-9.514,0.038,0.969,0.279,0.639,0.102,87.01,3,0
1955,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,216680,81,spotify:track:2TktkzfozZifbQhXjT6I33,0.697,0.336,9,-10.395,0.0424,0.598,0.00528,0.107,0.31,82.029,3,0
1956,Bags,Clairo,260519,77,spotify:track:6UFivO2zqqPFPoQYsEMuCc,0.742,0.546,1,-7.694,0.0315,0.172,0.38,0.115,0.868,104.996,4,0
1957,when the party's over,Billie Eilish,196077,85,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.367,0.111,4,-14.084,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4,0
1958,Rosyln,"Bon Iver, St. Vincent",289560,77,spotify:track:4k7x3QKrc3h3U0Viqk0uop,0.329,0.277,10,-13.111,0.0302,0.971,0.024,0.0971,0.121,159.719,3,0
1959,Cry,Cigarettes After Sex,256799,79,spotify:track:3p4hRhMcb6ch8OLtATMaLw,0.406,0.399,7,-10.449,0.0278,0.756,0.678,0.112,0.163,142.83,4,0
1960,Moon River,Frank Ocean,188323,69,spotify:track:41cpvQ2GyGb2BRdIRSsTqK,0.24,0.116,0,-13.216,0.0329,0.877,0.00092,0.1,0.0937,77.349,3,0
1961,Possibility,Lykke Li,306440,63,spotify:track:39Odj4vLKRarATkCA31gaW,0.285,0.311,0,-10.012,0.032,0.768,0.00183,0.0809,0.0772,117.813,4,0
1962,Cool About It,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",180000,78,spotify:track:5PJH1U5Iie893v48Fl9yaC,0.565,0.203,2,-13.656,0.0332,0.902,0.0,0.115,0.408,93.213,4,0
1963,Strange,Celeste,255986,74,spotify:track:7sq2z9oX2S0CvgTqCZ0ko4,0.286,0.0847,2,-9.883,0.0397,0.934,6.94e-06,0.121,0.112,70.743,4,0
1964,Creep,Radiohead,238640,87,spotify:track:70LcF31zb1H0PyJoS1Sx1r,0.515,0.43,7,-9.935,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,0
1965,Glimpse of Us,Joji,233456,86,spotify:track:6xGruZOHLs39ZbVccQTuPZ,0.44,0.317,8,-9.258,0.0531,0.891,4.78e-06,0.141,0.268,169.914,3,0
1966,Hide and Seek,Imogen Heap,268979,62,spotify:track:7mMlbJlXXo2mRtQ4R9sIzD,0.451,0.166,9,-11.125,0.0696,0.909,0.0,0.19,0.0901,121.123,4,0
1967,complex (demo),Katie Gregson-MacLeod,256107,65,spotify:track:1ovZe7upcqycTuPFfOg6kB,0.384,0.167,0,-9.92,0.0375,0.924,0.0,0.118,0.258,95.102,4,0
1968,Be My Mistake,The 1975,256687,73,spotify:track:18UsAG7SfOQ5sxJEdjAMH0,0.572,0.155,6,-14.405,0.0344,0.835,0.000137,0.0906,0.0949,109.923,3,0
1969,Savior Complex,Phoebe Bridgers,241640,70,spotify:track:5BN59BDczcpxstFKILIH0q,0.377,0.44,4,-11.878,0.0325,0.931,0.0196,0.105,0.224,128.999,3,0
1970,Eucalyptus,The National,264960,60,spotify:track:4jWYcdqKv3LGrTTaJ8WI16,0.517,0.733,8,-7.32,0.0452,0.298,0.0253,0.101,0.385,116.026,4,0
1971,Where'd All the Time Go?,Dr. Dog,234800,78,spotify:track:0UV5zxRMz6AO4ZwUOZNIKI,0.454,0.82,2,-4.193,0.0567,0.132,0.000969,0.115,0.575,166.303,4,0
1972,Liability,Lorde,171727,74,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,0.587,0.229,10,-11.254,0.128,0.92,0.0,0.1,0.379,75.67,4,0
1973,We'll Never Have Sex,Leith Ross,99620,70,spotify:track:4zXuYQNDmw3dlauyc8q3Kd,0.365,0.07,2,-17.095,0.0838,0.959,0.000977,0.111,0.443,174.053,3,0
1974,Ivy,Frank Ocean,249191,82,spotify:track:2ZWlPOoWh0626oTaHrnl2a,0.575,0.386,9,-9.584,0.037,0.785,0.000289,0.229,0.466,116.408,4,0
1975,Hurt,Johnny Cash,216533,75,spotify:track:28cnXtME493VX9NOw9cIUh,0.534,0.392,9,-7.636,0.0267,0.649,0.000227,0.0948,0.163,90.379,4,0
1976,Myth,Beach House,258653,60,spotify:track:2Zw3HNjaNV42LnQ2uY5JQs,0.445,0.704,3,-6.257,0.0292,0.0336,0.116,0.0828,0.409,141.954,4,0
1977,Mystery of Love,Sufjan Stevens,248964,69,spotify:track:4HbeGjbt7u3pvwDk1vN7P0,0.365,0.273,4,-16.526,0.038,0.94,0.431,0.109,0.238,132.285,5,0
1978,Funeral,Phoebe Bridgers,232373,69,spotify:track:3rJDsZjIaCfJQSqRUvl0BM,0.218,0.263,11,-14.416,0.0376,0.947,0.00028,0.0919,0.307,170.724,4,0
1979,I Should Live in Salt,The National,248043,58,spotify:track:4kFmM894Q4sgHDl4pZalza,0.519,0.612,5,-7.1,0.0254,0.181,7.08e-06,0.105,0.158,134.046,4,0
1980,Wait,M83,343253,72,spotify:track:01Q3OyB05mLgH01fpdAMPP,0.426,0.228,2,-10.552,0.0322,0.198,0.13,0.0832,0.0822,147.994,4,0
1981,Lua,Bright Eyes,271600,59,spotify:track:6BqrPvrPOwpYkdLCgSqtVB,0.618,0.155,2,-17.031,0.0799,0.811,3.3e-05,0.077,0.305,105.325,3,0
1982,Eugene,Arlo Parks,221804,58,spotify:track:4S6PolgPZ5OLph314ww8Fg,0.606,0.589,7,-7.194,0.0456,0.75,0.0102,0.0922,0.889,174.285,4,0
1983,Emily I'm Sorry,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",214866,73,spotify:track:693xmBAOD4xwkS4W71W1Jn,0.581,0.38,11,-12.162,0.0473,0.897,0.175,0.104,0.489,135.939,4,0
1984,Touch,Cigarettes After Sex,292853,66,spotify:track:1l4pW7Tklvcc3k38rDFMkk,0.483,0.5,6,-9.403,0.0241,0.354,0.912,0.103,0.368,95.981,4,0
1985,ceilings,Lizzy McAlpine,182887,91,spotify:track:2L9N0zZnd37dwF0clgxMGI,0.516,0.322,9,-11.762,0.0292,0.473,0.00194,0.215,0.261,148.005,3,0
1986,Youth,Daughter,253013,69,spotify:track:2Ck6gblyk3UFCVPTh8o3TN,0.396,0.535,0,-11.09,0.0411,0.889,0.00678,0.116,0.435,146.416,4,0
1987,Talk 2 Me,Montell Fish,139805,73,spotify:track:6pPLhloHxLWiMlAT5Xn1gw,0.464,0.126,11,-16.383,0.0647,0.816,3.67e-06,0.559,0.181,103.176,4,0
1988,Coming Down,Dum Dum Girls,389035,52,spotify:track:62o5ETvaR1U8CqxVYancy4,0.225,0.547,2,-5.275,0.0355,0.00684,0.01,0.37,0.257,136.556,3,0
1989,Placebo Effect,d4vd,191493,72,spotify:track:6m3T4RHAMaSIKUDsxko43y,0.475,0.243,4,-11.209,0.0262,0.823,0.0,0.115,0.108,61.317,4,0
1990,Somebody Else,The 1975,347525,76,spotify:track:4m0q0xQ2BNl9SCAGKyfiGZ,0.618,0.793,0,-5.711,0.0601,0.204,0.0154,0.126,0.459,101.015,4,0
1991,September Song,Agnes Obel,204331,60,spotify:track:2EuqgpA1cTC95AQUgCcZHk,0.23,0.0971,0,-27.043,0.0415,0.934,0.764,0.106,0.133,134.926,1,0
1992,True Love Waits,Radiohead,283463,63,spotify:track:07XaOyTS5hyaWiUK1Bc3bR,0.401,0.132,0,-15.569,0.0355,0.938,0.102,0.1,0.0381,136.142,4,0
1993,First Love/Late Spring,Mitski,278640,79,spotify:track:3sslYZcFKtUvIEWN9lADgr,0.445,0.543,0,-8.196,0.0272,0.000825,0.0137,0.202,0.102,99.963,4,0
1994,exile (feat. Bon Iver),"Taylor Swift, Bon Iver",285634,80,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6,-8.426,0.0287,0.778,5.62e-05,0.11,0.152,75.602,4,0
1995,TV,Billie Eilish,281380,87,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,0.412,0.236,4,-15.159,0.0379,0.83,0.00653,0.147,0.119,140.214,4,0
1996,Skinny Love,Bon Iver,238520,73,spotify:track:3B3eOgLJSqPEA0RfboIQVM,0.592,0.263,4,-14.029,0.0568,0.845,5.68e-06,0.127,0.109,76.366,4,0
1997,Souvenir,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",212467,66,spotify:track:21JL0gpeAYgbSUmzhgSPJz,0.605,0.299,6,-11.192,0.0264,0.751,0.474,0.0943,0.181,109.008,4,0
1998,High and Dry,Radiohead,257480,78,spotify:track:2a1iMaoWQ5MnvLFBDv4qkf,0.419,0.383,4,-11.782,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4,0
1999,Between The Bars,Elliott Smith,141280,67,spotify:track:52Bg6oaos7twR7IUtEpqcE,0.522,0.074,7,-23.625,0.0598,0.929,0.765,0.108,0.342,135.298,3,0
2000,Night Shift,Lucy Dacus,391829,68,spotify:track:1yYlpGuBiRRf33e1gY61bN,0.48,0.311,9,-7.887,0.0258,0.313,1.52e-05,0.113,0.162,86.15,4,0
2001,Moon Song,Phoebe Bridgers,277676,72,spotify:track:46RNrAkGsqWTDrv2ZPOAbx,0.339,0.243,1,-12.512,0.056,0.869,0.00369,0.107,0.183,154.909,3,0
2002,Angels,The xx,171653,65,spotify:track:3zsRP8rH1kaIAo9fmiP4El,0.424,0.157,9,-18.141,0.0428,0.95,0.0593,0.101,0.342,91.537,4,0
2003,What Once Was,Her's,255067,77,spotify:track:1XrSjpNe49IiygZfzb74pk,0.526,0.877,3,-4.369,0.033,0.172,0.0108,0.223,0.436,145.568,3,0
2004,hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,324498,71,spotify:track:0fB77VOZ2FkQeKLv1DuEwp,0.49,0.104,4,-13.208,0.0635,0.964,0.0,0.162,0.278,86.675,4,0
2005,cellophane,FKA twigs,204066,62,spotify:track:7x8pIrhMu9FCmqqHNyuH0P,0.431,0.284,2,-11.858,0.0432,0.871,0.000136,0.0899,0.229,98.317,1,0
2006,Wasting My Young Years,London Grammar,204266,62,spotify:track:0CzKeBPCiBrGZRV9eLzzBo,0.54,0.285,5,-11.377,0.0378,0.855,0.00118,0.0937,0.107,126.881,4,0
2007,Lonely Shade of Blue,Nick Leng,262600,47,spotify:track:3Xy4XTx8YUspuzOAP1VteX,0.672,0.129,4,-12.984,0.0336,0.888,6.03e-05,0.0891,0.17,114.935,4,0
2008,Only Ones Who Know,Arctic Monkeys,184760,67,spotify:track:71ytDkCnYc11VRiRCrhDHX,0.29,0.399,7,-10.696,0.0338,0.902,0.0019,0.105,0.0965,128.37,5,0
2009,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,244586,80,spotify:track:0WQiDwKJclirSYG9v5tayI,0.523,0.769,4,-5.855,0.0269,0.04,0.0,0.136,0.876,136.162,4,0
2010,You Broke My Heart,Current Joys,428040,58,spotify:track:3xfWt6RJrSA6HvwS3SRgXh,0.595,0.367,4,-19.587,0.03,0.956,0.861,0.118,0.574,155.234,4,0
2011,Andromeda,Weyes Blood,280186,68,spotify:track:51EMSRpNm9Rg5rGViVCczv,0.467,0.461,1,-7.94,0.0274,0.368,0.00115,0.358,0.188,131.325,4,0
2012,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,112706,73,spotify:track:6BrMEbPSSj55nQhkgf6DnE,0.241,0.468,2,-9.579,0.0272,0.534,0.0,0.161,0.451,91.581,3,0
2013,Die For You,Joji,211666,83,spotify:track:26hOm7dTtBi0TdpDGl141t,0.472,0.518,8,-7.379,0.051,0.383,0.127,0.289,0.154,147.805,4,0
2014,Different Kind of World,Maggie Rogers,165786,42,spotify:track:0drAsTHCEB3polistcpT1T,0.609,0.143,2,-9.492,0.0304,0.39,9.66e-05,0.119,0.202,113.75,4,0
2015,Smithereens (with Rachel Chinouriri),"Boyish, Rachel Chinouriri",163823,45,spotify:track:7KdlCAJJcJ7mczRt1fno7I,0.557,0.224,2,-13.313,0.0386,0.895,0.0,0.416,0.125,109.503,4,0
2016,9 Crimes,Damien Rice,217946,62,spotify:track:5GZEeowhvSieFDiR8fQ2im,0.346,0.139,0,-15.326,0.0321,0.913,7.73e-05,0.0934,0.116,136.168,4,0
2017,Don't Miss It,James Blake,299200,45,spotify:track:5VYCCPct242jtbidE13EKK,0.52,0.341,9,-12.66,0.0534,0.842,0.0193,0.0971,0.052,140.914,4,0
2018,Another One,Mac DeMarco,160991,71,spotify:track:63q9LqTK5iiZLy3cTvLMUf,0.694,0.407,1,-10.325,0.0276,0.823,0.021,0.106,0.719,147.682,4,0
2019,Cherry Wine - Live,Hozier,240147,68,spotify:track:4Q66chx9WzqWcLItXoZ5r4,0.418,0.111,1,-14.848,0.0389,0.953,0.00342,0.0982,0.228,82.508,4,0
2020,Joker,Jesse®,116466,56,spotify:track:0PU4uOzbHVnGsRHyGhiDCr,0.715,0.32,2,-10.74,0.0293,0.887,1.46e-05,0.287,0.23,107.87,3,0
2021,Don't Know How To Keep Loving You,Julia Jacklin,332986,50,spotify:track:1x2PHVHeRdgU72mzDbvgWB,0.588,0.419,5,-6.526,0.0278,0.21,0.000157,0.106,0.156,131.982,4,0
2022,Tommy's Party,Peach Pit,361760,65,spotify:track:5OuJTtNve7FxUX82eEBupN,0.565,0.438,7,-8.722,0.0311,0.122,0.0469,0.108,0.211,133.949,4,0
2023,Unfucktheworld,Angel Olsen,125440,55,spotify:track:2NE61HPxiQyPbNhggQqrzG,0.546,0.128,0,-13.162,0.0393,0.943,0.0225,0.0987,0.326,119.037,4,0
2024,Change,Alex G,124333,59,spotify:track:3GXZil493yqVV8MftU95gh,0.667,0.314,9,-14.966,0.0479,0.961,0.78,0.108,0.322,92.384,4,0
2025,The Past and Pending - 2021 Remaster,The Shins,325374,53,spotify:track:4Omfr1OV4e0eaLcPe5JFRa,0.594,0.338,9,-11.365,0.039,0.85,0.0592,0.0937,0.14,119.605,4,0
2026,Heal,Tom Odell,193080,73,spotify:track:4KlL5Bwlm4yHYxr0B2rHci,0.445,0.179,1,-12.938,0.0396,0.952,0.00056,0.107,0.119,72.246,4,0
2027,Berlin,RY X,174172,66,spotify:track:57A6HbITtifBco2NbF7Qq8,0.397,0.0666,7,-20.405,0.0383,0.963,0.158,0.107,0.0389,137.313,4,0
2028,Kill Her Freak Out,Samia,260013,47,spotify:track:52k45PRM4dPM8r4JLsmfVo,0.266,0.0567,0,-16.803,0.0446,0.908,0.00128,0.117,0.241,79.86,3,0
2029,Seaside,The Kooks,99226,68,spotify:track:6ZygaqgtPkiahkiYJhYWhn,0.629,0.422,10,-8.542,0.0411,0.705,0.0,0.124,0.325,129.456,4,0
2030,I Forget Where We Were,Ben Howard,281213,59,spotify:track:7gYwIAHB6VxzLJFSZMMv8i,0.305,0.462,0,-9.57,0.0338,0.475,0.122,0.0916,0.181,113.468,4,0
2031,Japan,Wallice,216299,46,spotify:track:6rY5RSURTuGXP6QEtHbU6k,0.451,0.176,1,-9.991,0.0312,0.728,0.000445,0.11,0.107,86.707,4,0
2032,The Other Woman,Lana Del Rey,181960,77,spotify:track:1KuVEZR4xuQVNr1KkanAV4,0.255,0.468,7,-6.43,0.0317,0.822,0.248,0.339,0.175,111.67,4,0
2033,Bad Religion,Frank Ocean,175453,69,spotify:track:2pMPWE7PJH1PizfgGRMnR9,0.359,0.367,9,-7.684,0.0335,0.738,1.43e-06,0.0736,0.104,83.331,4,0
2034,Tomb,Angelo De Augustine,258002,47,spotify:track:6EcKanoJrfQ9lWODXQEFrV,0.637,0.237,10,-14.951,0.0316,0.971,0.023,0.103,0.635,85.67,4,0
2035,Pool,Samia,269720,49,spotify:track:5cHDAJwQx3CUxRWHfAvbkv,0.136,0.254,2,-12.155,0.0342,0.248,2.22e-05,0.0602,0.0639,68.266,4,0
2036,Sleep Apnea,Beach Fossils,146293,63,spotify:track:6XyjwF7CAwuEaW77noJr6I,0.553,0.685,2,-10.624,0.0266,0.145,0.859,0.138,0.491,79.998,4,0
2037,Freakin' Out On the Interstate,Briston Maroney,251906,72,spotify:track:0awZwmlC6pxH65KTZpadmX,0.45,0.794,4,-5.015,0.0538,0.388,0.0,0.303,0.362,143.861,4,0
2038,Miracles,Alex G,224253,43,spotify:track:6kjo1sI3Vc1Q47Ppm6FYRh,0.658,0.337,9,-10.802,0.0335,0.129,2.24e-05,0.124,0.376,140.005,4,0
2039,Outside with the Cuties,Frankie Cosmos,154305,50,spotify:track:56J5dZ21WjuGKO3Z6LDIoc,0.524,0.182,9,-13.154,0.0637,0.689,0.000106,0.16,0.158,85.72,4,0
2040,caroline,sombr,198000,66,spotify:track:73Moxwjn2ElzQBIMstG2ga,0.491,0.176,7,-17.212,0.0369,0.869,0.00375,0.101,0.122,120.06,4,0
2041,Harbor,Clairo,264011,57,spotify:track:57VAuR1WgKFzcpO3ujQx9A,0.38,0.167,6,-15.294,0.0374,0.95,0.000369,0.0844,0.195,93.112,4,0
